resp,size,size.sel,expl,selected,count.sel,cv_prop,elpd,elpd.lq,elpd.uq,elpd.se,diff,diff.lq,diff.uq,diff.se
D02,12,3,D32,FALSE,1,0.792899408284024,-287.254319442922,-297.076266868564,-277.432372017279,9.8219474256427,-6.36712839871108,-7.89513719933918,-4.83911959808298,1.5280088006281
D02,13,3,A03,FALSE,3,0.879684418145957,-287.291702614822,-297.165682972317,-277.417722257326,9.87398035749542,-6.40451157061101,-8.0211656043034,-4.78785753691863,1.61665403369239
D02,14,3,C02,FALSE,0,0.583826429980276,-290.156024672895,-300.048812832389,-280.263236513402,9.8927881594935,-9.26883362868469,-10.8783040318987,-7.65936322547071,1.60947040321398
D02,15,3,B37,FALSE,0,0.792899408284024,-291.962420083165,-301.953795062336,-281.971045103994,9.99137497917092,-11.0752290389547,-12.7546202604807,-9.3958378174288,1.67939122152594
D02,16,3,D35,FALSE,1,0.625246548323471,-293.740211991432,-303.855234634363,-283.6251893485,10.1150226429314,-12.8530209472212,-14.6698119756883,-11.0362299187542,1.81679102846703
D02,17,3,C17,FALSE,1,0.335305719921105,-293.947415717895,-304.124179129099,-283.770652306691,10.1767634112038,-13.0602246736846,-14.9192615568783,-11.2011877904909,1.8590368831937
D02,18,3,A25,FALSE,0,0.903353057199211,-292.489985073275,-302.601942245517,-282.378027901032,10.1119571722424,-11.6027940290641,-13.4915502612208,-9.71403779690745,1.88875623215669
D02,19,3,B06,FALSE,1,0.80276134122288,-289.503298351971,-299.47885702171,-279.527739682231,9.97555866973949,-8.61610730776023,-10.6042892088973,-6.62792540662313,1.9881819011371
D02,20,3,A10,FALSE,0,0.96646942800789,-285.664634847561,-295.544469733861,-275.784799961262,9.87983488629963,-4.77744380335076,-6.8089151551784,-2.74597245152312,2.03147135182764
D02,21,3,C16,FALSE,0,0.923076923076923,-286.085807073903,-295.975370258416,-276.196243889389,9.88956318451345,-5.19861602969233,-7.30173532692755,-3.09549673245712,2.10311929723521
D02,22,3,E07,FALSE,0,0.50887573964497,-288.444439255953,-298.33091161221,-278.557966899695,9.88647235625737,-7.55724821174215,-9.73309879972742,-5.38139762375688,2.17585058798527
D02,23,3,B34,FALSE,0,0.771203155818541,-289.556296926961,-299.576390876879,-279.536202977044,10.0200939499175,-8.66910588275062,-10.9522639033376,-6.38594786216362,2.28315802058699
D02,24,3,D36,FALSE,0,0.867850098619329,-289.234325785911,-299.327933715178,-279.140717856645,10.0936079292667,-8.347134741701,-10.6965531680276,-5.9977163153744,2.3494184263266
D02,25,3,C15,FALSE,1,0.899408284023669,-289.688508195642,-299.861823878017,-279.515192513267,10.1733156823754,-8.80131715143154,-11.1884936822392,-6.41414062062388,2.38717653080765
D02,Inf,3,,,,,-288.952542358974,-299.084420752405,-278.820663965543,10.131878393431,-8.06535131476398,-10.7435313472066,-5.38717128232131,2.67818003244267
D03,0,4,,,,,-340.371318636597,-345.085324454619,-335.657312818574,4.71400581802249,-44.392680647122,-52.5492531180089,-36.2361081762351,8.15657247088694
D03,1,4,B02,TRUE,3,1,-303.724911335964,-312.629319536704,-294.820503135224,8.90440820074016,-7.74627334648905,-10.6354860885005,-4.85706060447765,2.8892127420114
D03,2,4,B05,TRUE,2,0.666666666666667,-314.424609353511,-323.772394752248,-305.076823954773,9.34778539873762,-18.4459713640357,-20.974400238819,-15.9175424892524,2.52842887478329
D03,3,4,C01,TRUE,1,0.621301775147929,-310.30449792099,-319.583532056877,-301.025463785102,9.27903413588725,-14.3258599315147,-16.5103544015396,-12.1413654614899,2.18449447002484
D03,4,4,A26,TRUE,2,1,-300.350176681421,-309.338685282605,-291.361668080237,8.98850860118382,-4.37153869194629,-6.30889801929378,-2.43417936459881,1.93735932734749
D03,5,4,A28,FALSE,0,0.520710059171598,-307.842396702339,-317.084795866901,-298.599997537777,9.24239916456205,-11.8637587128638,-13.3767721212394,-10.3507453044882,1.51301340837557
D03,6,4,D33,FALSE,2,0.962524654832347,-301.430437688992,-310.620789713864,-292.240085664119,9.19035202487261,-5.45179969951674,-6.52378394329391,-4.37981545573957,1.07198424377717
D03,7,4,D35,FALSE,1,0.641025641025641,-299.905497829418,-309.10221313015,-290.708782528687,9.19671530073154,-3.92685983994326,-4.75536623092794,-3.09835344895859,0.828506390984671
D03,8,4,A33,FALSE,0,1,-295.978637989475,-304.975916195001,-286.981359783949,8.99727820552571,0,0,0,0
D03,9,4,C18,FALSE,0,0.781065088757396,-300.052377971022,-309.256667915384,-290.848088026659,9.20428994436253,-4.07373998154668,-4.80198310706008,-3.34549685603327,0.728243125513404
D03,10,4,F19,FALSE,0,0.915187376725838,-298.403902739893,-307.613027863946,-289.19477761584,9.20912512405276,-2.42526475041824,-3.51775983626324,-1.33276966457323,1.09249508584501
D03,11,4,B36,FALSE,1,0.619329388560158,-300.1411097614,-309.400205249183,-290.882014273617,9.25909548778304,-4.16247177192517,-5.4578221709389,-2.86712137291143,1.29535039901374
D03,12,4,E08,FALSE,0,0.842209072978304,-301.310262662835,-310.593241958331,-292.027283367339,9.28297929549605,-5.33162467335993,-6.75323098067224,-3.91001836604761,1.42160630731232
D03,13,4,D32,FALSE,1,0.370808678500986,-303.050249259999,-312.364879523672,-293.735618996326,9.31463026367269,-7.0716112705242,-8.51391971957908,-5.62930282146933,1.44230844905488
D03,14,4,B08,FALSE,0,0.520710059171598,-302.362128736367,-311.689994627077,-293.034262845656,9.32786589071045,-6.38349074689178,-7.9018040356603,-4.86517745812327,1.51831328876852
D03,15,4,B33,FALSE,0,0.938856015779093,-299.769442686011,-309.167361796327,-290.371523575695,9.39791911031558,-3.79080469653602,-5.43719894044196,-2.14441045263009,1.64639424390593
D03,16,4,C15,FALSE,1,0.431952662721893,-301.112350446308,-310.470038282794,-291.754662609821,9.35768783648695,-5.13371245683254,-6.87098107564762,-3.39644383801745,1.73726861881509
D03,17,4,F11,FALSE,0,0.680473372781065,-301.396749625935,-310.759509510526,-292.033989741344,9.36275988459115,-5.41811163646019,-7.22771794744512,-3.60850532547527,1.80960631098492
D03,18,4,A20,FALSE,0,0.828402366863905,-301.388755825604,-310.772979044947,-292.004532606261,9.38422321934306,-5.4101178361287,-7.29760219171199,-3.52263348054541,1.88748435558329
D03,19,4,A27,FALSE,0,0.706114398422091,-299.151534499137,-308.457243609138,-289.845825389135,9.30570911000153,-3.17289650966175,-5.12074428943547,-1.22504872988802,1.94784777977372
D03,20,4,F01,FALSE,0,0.416173570019724,-298.631588166009,-307.834551351046,-289.428624980972,9.20296318503676,-2.65295017653411,-4.59027089857336,-0.715629454494863,1.93732072203925
D03,21,4,A25,FALSE,0,0.731755424063116,-297.952274723334,-307.134365555211,-288.770183891456,9.18209083187748,-1.97363673385877,-3.95211476245536,0.00484129473781914,1.97847802859659
D03,22,4,E10,FALSE,0,0.863905325443787,-296.410532612915,-305.588933564773,-287.232131661058,9.17840095185782,-0.431894623440474,-2.44468231789176,1.58089307101081,2.01278769445129
D03,23,4,B40,FALSE,0,0.447731755424063,-298.70141509136,-307.926016730871,-289.476813451849,9.22460163951132,-2.7227771018849,-4.79636175062087,-0.649192453148932,2.07358464873597
D03,24,4,F15,FALSE,3,0.222879684418146,-300.061087919379,-309.333814769765,-290.788361068993,9.27272685038628,-4.08244992990389,-6.18663453051087,-1.9782653292969,2.10418460060698
D03,25,4,A04,FALSE,0,0.31163708086785,-301.096299991568,-310.401606022287,-291.79099396085,9.30530603071892,-5.11766200209352,-7.25344025170393,-2.98188375248312,2.13577824961041
D03,Inf,4,,,,,-300.922688165796,-310.268072418581,-291.577303913011,9.34538425278484,-4.94405017632106,-7.25344129325251,-2.6346590593896,2.30939111693145
D04,0,4,,,,,-343.6712457894,-347.828585632709,-339.513905946092,4.15733984330887,-39.7943685600446,-47.1150931348094,-32.4736439852797,7.32072457476483
D04,1,4,B02,TRUE,3,1,-329.664541726667,-335.644471640763,-323.684611812571,5.97992991409578,-25.7876644973114,-31.8632154976389,-19.7121134969838,6.07555100032757
D04,2,4,B05,TRUE,2,1,-320.776368422567,-327.729937248519,-313.822799596615,6.95356882595194,-16.8994911932115,-22.0457747641378,-11.7532076222853,5.14628357092624
D04,3,4,B07,TRUE,2,1,-318.961467332558,-326.048964829462,-311.873969835654,7.08749749690368,-15.0845901032021,-19.9396902669561,-10.229489939448,4.85510016375405
D04,4,4,C15,TRUE,1,1,-310.339827944366,-317.824405849819,-302.855250038913,7.48457790545294,-6.46295071501004,-10.345112428013,-2.58078900200704,3.882161713003
D04,5,4,B08,FALSE,0,0.936883629191322,-315.323664839158,-323.184299374884,-307.463030303432,7.86063453572583,-11.4467876098022,-15.0797336093736,-7.81384161023072,3.63294599957144
D04,6,4,A26,FALSE,2,0.956607495069034,-315.965834883229,-324.211964379368,-307.719705387089,8.24612949613924,-12.0889576538728,-15.2218243049986,-8.95609100274696,3.13286665112582
D04,7,4,B03,FALSE,0,0.854043392504931,-316.599466270028,-324.622465524123,-308.576467015933,8.02299925409499,-12.7225890406718,-15.5219193851236,-9.92325869621994,2.79933034445183
D04,8,4,B37,FALSE,0,0.974358974358974,-306.426771030913,-314.319122074666,-298.53441998716,7.89235104375336,-2.54989380155722,-5.04291435170295,-0.056873251411488,2.49302055014573
D04,9,4,C02,FALSE,0,0.710059171597633,-310.418308181384,-318.381865547113,-302.454750815654,7.96355736572945,-6.5414309520281,-8.70827878016648,-4.37458312388972,2.16684782813838
D04,10,4,A37,FALSE,0,0.366863905325444,-313.860858565934,-321.856422936494,-305.865294195374,7.99556437055963,-9.98398133657813,-11.9163596630936,-8.05160301006265,1.93237832651548
D04,11,4,D35,FALSE,1,0.538461538461538,-312.498593927582,-320.59137386509,-304.405813990074,8.09277993750805,-8.62171669822576,-10.2966289158733,-6.94680448057821,1.67491221764755
D04,12,4,E01,FALSE,0,0.345167652859961,-312.957751170316,-321.116188306371,-304.799314034261,8.15843713605515,-9.08087394095995,-10.462832616999,-7.69891526492091,1.38195867603904
D04,13,4,E10,FALSE,0,0.692307692307692,-310.651155200972,-318.855987778213,-302.446322623731,8.20483257724093,-6.77427797161651,-7.84781038902509,-5.70074555420793,1.07353241740858
