resp,size,size.sel,expl,selected,count.sel,cv_prop,elpd,elpd.lq,elpd.uq,elpd.se,diff,diff.lq,diff.uq,diff.se
D05,10,4,C07,FALSE,0,0.790927021696253,-352.492965919698,-353.834172148158,-351.151759691238,1.34120622846008,-2.75492298068075,-3.0607780598441,-2.4490679015174,0.305855079163349
D05,11,4,F01,FALSE,0,0.641025641025641,-351.88953292967,-353.247077235268,-350.531988624071,1.35754430559861,-2.15148999065282,-2.50883867013853,-1.79414131116712,0.357348679485704
D05,12,4,A03,FALSE,1,0.980276134122288,-349.768374178876,-351.153189859793,-348.383558497959,1.38481568091701,-0.0303312398591307,-0.446189772133787,0.385527292415526,0.415858532274657
D05,13,4,B14,FALSE,0,0.873767258382643,-349.851136722795,-351.222681417248,-348.479592028342,1.37154469445306,-0.113093783777773,-0.555396839350214,0.329209271794668,0.442303055572441
D05,14,4,A37,FALSE,0,0.761341222879684,-349.884514599683,-351.283773549604,-348.485255649761,1.39925894992126,-0.146471660665788,-0.624856099244656,0.33191277791308,0.478384438578868
D05,15,4,C05,FALSE,0,0.36094674556213,-350.184330084646,-351.587530169203,-348.781130000089,1.40320008455698,-0.446287145628826,-0.946942595559412,0.0543683043017594,0.500655449930586
D05,16,4,F15,FALSE,2,0.927021696252466,-350.555987846857,-351.974765526725,-349.13721016699,1.41877767986788,-0.817944907840515,-1.34274550675495,-0.293144308926077,0.524800598914439
D05,17,4,C06,FALSE,0,0.309664694280079,-351.324168420316,-352.744294754916,-349.904042085716,1.42012633460023,-1.58612548129923,-2.11569783478577,-1.0565531278127,0.529572353486533
D05,18,4,F12,FALSE,0,0.349112426035503,-351.529523628189,-352.943962244035,-350.115085012342,1.41443861584615,-1.7914806891717,-2.32858239374945,-1.25437898459394,0.537101704577754
D05,19,4,B03,FALSE,0,0.861932938856016,-351.598981864898,-353.019312767837,-350.178650961959,1.42033090293944,-1.8609389258811,-2.41214567142884,-1.30973218033337,0.551206745547737
D05,20,4,B06,FALSE,0,0.676528599605523,-351.759537925752,-353.191980299081,-350.327095552423,1.43244237332882,-2.02149498673494,-2.59074401144747,-1.45224596202242,0.569249024712524
D05,21,4,F19,FALSE,0,0.765285996055227,-351.492558983271,-352.937515834329,-350.047602132214,1.44495685105754,-1.75451604425449,-2.33785882936715,-1.17117325914184,0.583342785112658
D05,22,4,A24,FALSE,0,0.881656804733728,-350.145596689052,-351.593463813487,-348.697729564617,1.44786712443466,-0.407553750035137,-1.01888560301208,0.203778102941805,0.611331852976942
